"Date"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"
2015-05-20	0	0	0.002	0	0.046	0.001
2015-05-21	0	0.001	0.001	0	0.049	0
2015-05-22	0	0	0.001	0	0.037	0
2015-05-23	0	0	0.001	0	0.033	0
2015-05-24	0.15	0.076	0.001	0.068	0.259	0.407
2015-05-25	0.488	0.316	0.279	0.532	0.875	1.377
2015-05-26	0.35	0.263	0.156	0.508	0.683	0.889
2015-05-27	0.121	0.183	0.009	0.162	0.529	0.349
2015-05-28	0.015	0.067	0.003	0.007	0.379	0.089
2015-05-29	0.004	0.031	0.002	0.001	0.297	0.054
2015-05-30	0	0.013	0.002	0.001	0.224	0.049
2015-05-31	0	0.007	0.002	0.001	0.181	0.046
2015-06-01	0	0.005	0.002	0.001	0.162	0.042
2015-06-02	0	0.004	0.002	0.001	0.158	0.041
2015-06-03	0	0.003	0.001	0	0.151	0.04
2015-06-04	0	0.001	0.001	0	0.134	0.038
2015-06-05	0	0.001	0.001	0	0.116	0.037
2015-06-06	0	0.001	0.001	0	0.108	0.036
2015-06-07	0	0.001	0.001	0	0.125	0.036
2015-06-08	0	0	0.001	0	0.102	0.033
2015-06-09	0	0	0.001	0	0.092	0.033
2015-06-10	0	0	0.001	0	0.091	0.032
2015-06-11	0	0.001	0.001	0	0.096	0.029
2015-06-12	0.176	0.115	0.001	0.001	0.55	0.436
2015-06-13	0.008	0.044	0.001	0.001	0.398	0.065
2015-06-14	0.621	1.568	1.44	1.609	1.802	1.753
2015-06-15	0.497	0.851	0.799	1.028	1.237	1.175
2015-06-16	0.553	1.304	1.906	1.915	1.635	1.449
2015-06-17	0.432	0.369	0.307	1.915	0.843	0.81
2015-06-18	0.159	0.244	0.017	1.915	0.653	0.24
2015-06-19	0.014	0.103	0.004	1.915	0.432	0.044
2015-06-20	0.021	0.038	0.003	1.915	0.354	0.037
2015-06-21	0.055	0.039	0.003	1.915	0.416	0.072
2015-06-22	0.006	0.026	0.003	1.915	0.351	0.033
2015-06-23	0	0.009	0.003	1.915	0.242	0.03
2015-06-24	0.151	0.062	0.004	1.915	0.366	0.339
2015-06-25	0.655	1.856	0.004	1.915	1.884	1.809
2015-06-26	0.406	0.526	0.004	1.915	1.114	0.685
2015-06-27	0.088	0.228	0.004	1.915	0.606	0.113
2015-06-28	0.011	0.09	0.003	1.915	0.433	0.032
2015-06-29	0	0.027	0.002	1.915	0.314	0.031
2015-06-30	0	0.012	0.002	1.915	0.253	0.031
2015-07-01	0	0.006	0.002	1.895	0.213	0.029
2015-07-02	0	0.003	0.002	1.915	0.211	0.029
2015-07-03	0	0.002	0.002	1.915	0.178	0.028
2015-07-04	0	0.001	0.002	1.915	0.158	0.026
2015-07-05	0	0	0.002	1.915	0.145	0.026
2015-07-06	0	0.001	0.002	1.915	0.156	0.027
2015-07-07	0.004	0.001	0.002	1.726	0.258	0.023
2015-07-08	0	0.001	0.002	0	0.214	0.021
2015-07-09	0	0.001	0.002	0	0.174	0.02
2015-07-10	0	0.001	0.002	0	0.144	0.019
2015-07-11	0.321	0	0.001	0.462	0.78	0.746
2015-07-12	0.278	0	0	0.236	0.726	0.429
2015-07-13	0.01	0	0	0.004	0.427	0.033
2015-07-14	0	0	0.009	0	0.26	0.026
2015-07-15	0	0	0.021	0	0.192	0.024
2015-07-16	0.088	0.005	0.02	0	0.302	0.058
2015-07-17	0.238	0.045	0.02	0.147	0.612	0.485
2015-07-18	0.005	0.006	0.019	0	0.39	0.04
2015-07-19	0	0	0.019	0	0.254	0.029
2015-07-20	0	0	0.018	0	0.217	0.029
2015-07-21	0	0	0.017	0	0.174	0.027
2015-07-22	0	0	0.017	0	0.152	0.025
2015-07-23	0	0	0.017	0	0.13	0.024
2015-07-24	0	0	0.016	0	0.12	0.023
2015-07-25	0	0	0.016	0	0.104	0.024
2015-07-26	0	0	0.016	0	0.088	0.024
2015-07-27	0	0	0.016	0	0.064	0.023
2015-07-28	0	0	0.016	0	0.062	0.023
2015-07-29	0	0	0.016	0	0.052	0.022
2015-07-30	0	0	0.015	0	0.039	0.02
2015-07-31	0	0	0.015	0	0.033	0.02
2015-08-01	0	0	0.015	0	0.026	0.019
2015-08-02	0	0	0.015	0	0.023	0.059
2015-08-03	0	0	0.015	0	0.003	0.017
2015-08-04	0	0	0.014	0	0	0.015
2015-08-05	0	0	0.014	0	0	0.015
2015-08-06	0	0	0.013	0	0	0.015
2015-08-07	0	0	0.013	0	0	0.015
2015-08-08	0	0	0.013	0	0	0.014
2015-08-09	0.055	0.038	0.013	0	0.196	0.043
2015-08-10	0.001	0.004	0.013	0	0.143	0.024
2015-08-11	0	0	0.013	0	0.076	0.021
2015-08-12	0	0	0.013	0	0.04	0.02
2015-08-13	0	0	0.013	0	0.019	0.019
2015-08-14	0	0	0.013	0	0.003	0.018
2015-08-15	0	0	0.012	0	0	0.018
2015-08-16	0	0	0.012	0	0	0.018
2015-08-17	0	0	0.012	0	0	0.018
2015-08-18	0	0	0.012	0	0	0.019
2015-08-19	0	0	0.011	0	0	0.016
2015-08-20	0	0	0.011	0	0	0.014
2015-08-21	0	0	0.011	0	0	0.013
2015-08-22	0	0	0.01	0	0	0.013
2015-08-23	0	0	0.01	0	0	0.012
2015-08-24	0	0	0.01	0	0	0.01
2015-08-25	0	0	0.01	0	0	0.009
2015-08-26	0	0	0.009	0	0	0.009
2015-08-27	0	0	0.009	0	0	0.009
2015-08-28	0	0	0.009	0	0	0.009
2015-08-29	0	0	0.008	0	0	0.01
2015-08-30	0	0	0.008	0	0	0.009
2015-08-31	0	0	0.008	0	0	0.01
2015-09-01	0	0	0.008	0	0	0.01
2015-09-02	0	0	0.008	0	0	0.01
2015-09-03	0	0	0.007	0	0	0.011
2015-09-04	0	0	0.007	0	0	0.01
2015-09-05	0	0	0.007	0	0	0.01
2015-09-06	0	0	0.007	0	0	0.01
2015-09-07	0	0	0.007	0	0.02	0.01
2015-09-08	0	0	0.007	0	0	0.009
2015-09-09	0	0	0.007	0	0	0.008
2015-09-10	0	0	0.007	0	0	0.008
2015-09-11	0	0	0.006	0	0	0.006
2015-09-12	0	0	0.006	0	0	0.005
2015-09-13	0	0	0.005	0	0	0.005
2015-09-14	0	0	0.005	0	0	0.004
2015-09-15	0	0	0.005	0	0	0.004
2015-09-16	0	0	0.004	0	0	0.004
2015-09-17	0	0	0.004	0	0	0.004
2015-09-18	0	0	0.004	0	0	0.004
2015-09-19	0	0	0.004	0	0	0.003
2015-09-20	0	0	0.004	0	0	0.003
2015-09-21	0	0	0.003	0	0	0.002
2015-09-22	0	0	0.002	0	0	0.002
2015-09-23	0	0	0.003	0	0	0.002
2015-09-24	0	0	0.003	0	0	0.002
2015-09-25	0	0	0.003	0	0	0.001
2015-09-26	0	0	0.003	0	0	0.001
2015-09-27	0	0	0.002	0	0	0.002
2015-09-28	0	0	0.002	0	0	0.002
2015-09-29	0	0	0.002	0	0	0.001
2015-09-30	0	0	0.002	0	0	0.001
2015-10-01	0	0	0.002	0	0	0.001
2015-10-02	0	0	0.001	0	0	0
2015-10-03	0	0	0.001	0	0	0
2015-10-04	0	0	0.001	0	0	0
2015-10-05	0	0	0.001	0	0	0
2015-10-06	0	0	0.001	0	0	0
2015-10-07	0	0	0.001	0	0	0
2015-10-08	0	0	0.001	0	0	0
2015-10-09	0	0	0.001	0	0	0
2015-10-10	0	0	0.001	0	0	0
2015-10-11	0	0	0	0	0	0
2015-10-12	0	0	0.001	0	0	0
2015-10-13	0	0	0	0	0	0
2015-10-14	0	0	0	0	0	0
2015-10-15	0	0	0	0	0	0
2015-10-16	0	0	0	0	0	0
2015-10-17	0	0	0	0	0	0
2015-10-18	0	0	0	0	0	0
2015-10-19	0	0	0	0	0	0
2015-10-20	0	0	0	0	0	0
2015-10-21	0	0	0	0	0	0
2015-10-22	0	0	0	0	0	0
2015-10-23	0	0	0	0	0	0
2015-10-24	0	0	0	0	0	0
2015-10-25	0	0	0	0	0	0
2015-10-26	0	0	0	0	0	0
2015-10-27	0	0	0.001	0	0	0
2015-10-28	0	0.021	0	0	0.122	0
2015-10-29	0	0.002	0	0	0.154	0
2015-10-30	0	0	0	0	0.127	0
2015-10-31	0	0	0	0	0.104	0
2015-11-01	0	0	0	0	0.082	0
2015-11-02	0	0	0	0	0.065	0
2015-11-03	0	0	0	0	0.05	0
2015-11-04	0	0	0	0	0.038	0
2015-11-05	0	0	0	0	0.036	0
2015-11-06	0	0	0	0	0.015	0
2015-11-07	0	0	0	0	0.006	0
2015-11-08	0	0	0	0	0.01	0
2015-11-09	0	0	0	0	0.013	0
2015-11-10	0	0	0	0	0.014	0
2015-11-11	0.029	0.013	0	0	0.095	0.023
2015-11-12	0.026	0.048	0	0	0.361	0.053
2015-11-13	0	0.003	0	0	0.151	0.008
2015-11-14	0	0	0	0	0.108	0.009
2015-11-15	0	0	0	0	0.086	0.009
2015-11-16	0	0	0	0	0.072	0.009
2015-11-17	0.126	0.038	0	0	0.202	0.208
2015-11-18	0.308	0.149	0.017	0	0.495	0.64
2015-11-19	0.011	0.064	0.026	0	0.371	0.042
2015-11-20	0	0.008	0.025	0	0.26	0
2015-11-21	0	0.001	0.007	0	0.195	0
2015-11-22	0	0	0	0	0.184	0
2015-11-23	0	0	0	0	0.159	0
2015-11-24	0	0.001	0	0	0.19	0
2015-11-25	0	0.039	0	0	0.313	0
2015-11-26	0	0.106	0	0	0.422	0
2015-11-27	0	0.222	0	0	0.556	0
2015-11-28	0	0.175	0	0	0.508	0
2015-11-29	0	0.1	0	0	0.451	0
2015-11-30	0	0.051	0	0	0.433	0
2015-12-01	0.032	0.059	0	0	0.425	0
2015-12-02	0.017	0.025	0	0	0.375	0
2015-12-03	0	0.007	0	0	0.305	0
2015-12-04	0	0.003	0	0	0.268	0
2015-12-05	0	0.001	0	0	0.229	0
2015-12-06	0	0.001	0	0	0.196	0
2015-12-07	0	0	0	0	0.159	0
2015-12-08	0	0	0.02	0	0.147	0
2015-12-09	0	0	0	0	0.115	0
2015-12-10	0	0	0	0	0.105	0
2015-12-11	0	0	0	0	0.079	0
2015-12-12	0	0	0	0	0.064	0
2015-12-13	0.069	0.023	0	0	0.156	0
2015-12-14	0.33	0.248	0	0	0.647	0
2015-12-15	0.096	0.143	0	0	0.516	0
2015-12-16	0.018	0.06	0	0	0.417	0
2015-12-17	0	0.007	0	0	0.262	0
2015-12-18	0	0.001	0	0	0.174	0
2015-12-19	0	0	0	0	0.117	0
2015-12-20	0	0	0	0	0.121	0
2015-12-21	0.148	0.052	0	0	0.263	0
2015-12-22	0.064	0.057	0	0	0.336	0
2015-12-23	0.119	0.053	0	0	0.36	0
2015-12-24	0.1	0.073	0	0	0.376	0
2015-12-25	0.01	0.021	0	0	0.318	0
2015-12-26	0.004	0.009	0	0	0.302	0
2015-12-27	0	0.001	0	0	0.25	0
2015-12-28	0.003	0.004	0	0	0.258	0
2015-12-29	0	0	0	0	0.17	0
2015-12-30	0	0	0	0	0.152	0
2015-12-31	0	0	0	0	0.137	0
